paper,coefficient number,regression number,original p-value,randomization inference p-value,reported treatment effect indicator,leverage
FieldPandePappRigol_2013,120.0,97.0,0.0576213993620131,0.1485441310282074,1,0.6574666295536286
FieldPandePappRigol_2013,121.0,98.0,0.002820169136388,0.002999700029997,1,0.016020293431257
FieldPandePappRigol_2013,122.0,98.0,0.0632242703478467,0.2467015468607825,1,0.6497457021697349
FieldPandePappRigol_2013,123.0,99.0,0.0017126959904034,0.0014998500149985,1,0.0155248218846802
FieldPandePappRigol_2013,124.0,99.0,0.0613910016779351,0.0670932906709329,1,0.0111692759400992
FieldPandePappRigol_2013,125.0,100.0,0.0014067096236757,0.0014998500149985,1,0.021025028582666
FieldPandePappRigol_2013,126.0,100.0,0.058867734521525,0.0611938806119388,1,0.0121312755987632
FieldPandePappRigol_2013,127.0,101.0,0.0013419114784598,0.000999900009999,1,0.0199443344484478
FieldPandePappRigol_2013,128.0,101.0,0.0117231712414732,0.0108989101089891,1,0.0178812190600928
FieldPandePappRigol_2013,129.0,102.0,0.0008334079829496,0.0003999600039996,1,0.0195034818397548
FieldPandePappRigol_2013,130.0,102.0,0.0075918252135332,0.0068993100689931,1,0.0165034116781013
HeffetzShayo_2009,1.0,1.0,0.666945504211882,0.6722327767223277,1,0.0057714741818628
HeffetzShayo_2009,2.0,2.0,0.1467592936435017,0.1500849915008499,1,0.0057714741818628
HeffetzShayo_2009,3.0,3.0,0.919120938816409,0.9125087491250876,1,0.0058691308691308
HeffetzShayo_2009,4.0,4.0,0.1090745802084331,0.1054894510548945,1,0.0058691308691308
HeffetzShayo_2009,5.0,5.0,0.2560378098222892,0.2534746525347465,1,0.0057714741818628
HeffetzShayo_2009,6.0,6.0,0.0511956248795495,0.0544945505449455,1,0.0057714741818628
HeffetzShayo_2009,7.0,7.0,0.4619357619628941,0.4784521547845215,1,0.0057714741818628
HeffetzShayo_2009,8.0,8.0,0.1944943314315698,0.2003799620037996,1,0.0057714741818628
HeffetzShayo_2009,9.0,9.0,0.5029952730885714,0.539046095390461,1,0.0057714741818628
HeffetzShayo_2009,10.0,10.0,0.5004797757654988,0.5377462253774623,1,0.0057714741818628
HeffetzShayo_2009,11.0,11.0,0.0281054767926722,0.0305969403059694,1,0.0057714741818628
HeffetzShayo_2009,12.0,12.0,0.0093558996780816,0.0095990400959904,1,0.0219061256248201
HeffetzShayo_2009,13.0,13.0,0.0073208702203004,0.0076992300769923,1,0.0063010663343027
HeffetzShayo_2009,14.0,14.0,0.0018623830483503,0.0020997900209979,1,0.0217248767081973
HeffetzShayo_2009,15.0,15.0,0.0921888093890297,0.0896910308969103,1,0.0058691308691308
HeffetzShayo_2009,16.0,16.0,0.0784841774853371,0.0890910908909109,1,0.0216131124029055
HeffetzShayo_2009,17.0,17.0,0.233442571232605,0.2386761323867613,1,0.0057714741818628
HeffetzShayo_2009,18.0,18.0,0.25863399099725,0.2660733926607339,1,0.0219061256248201
HeffetzShayo_2009,19.0,19.0,0.0735073989133766,0.0756924307569243,1,0.0057714741818628
HeffetzShayo_2009,20.0,20.0,0.0518563759658102,0.0571942805719428,1,0.0219061256248201
IfcherZarghamee_2011,1.0,1.0,0.2412488845724437,0.2526747325267473,1,0.0149190110826939
IfcherZarghamee_2011,2.0,2.0,0.4348751160146168,0.4065593440655934,1,0.0149190110826939
IfcherZarghamee_2011,3.0,3.0,0.039620917032724,0.0338966103389661,1,0.0160984848484848
IfcherZarghamee_2011,4.0,4.0,0.4760109616330282,0.4891510848915108,1,0.0149190110826939
IfcherZarghamee_2011,5.0,5.0,0.2148088108208456,0.2158784121587841,1,0.0149190110826939
IfcherZarghamee_2011,6.0,6.0,0.3501864504182691,0.3692630736926307,1,0.0149190110826939
IfcherZarghamee_2011,7.0,7.0,0.4772406337733614,0.4845515448455154,1,0.0149190110826939
IfcherZarghamee_2011,8.0,8.0,0.0849694568473146,0.083991600839916,1,0.0149190110826939
IfcherZarghamee_2011,9.0,9.0,0.168142179775581,0.1713828617138286,1,0.0149190110826939
IfcherZarghamee_2011,10.0,10.0,0.4657066151866772,0.4745525447455254,1,0.0149190110826939
IfcherZarghamee_2011,11.0,11.0,0.2627096980502011,0.270972902709729,1,0.0149190110826939
IfcherZarghamee_2011,12.0,12.0,0.0391321747917833,0.0378962103789621,1,0.0149190110826939
IfcherZarghamee_2011,13.0,13.0,0.1673388294659279,0.1726827317268273,1,0.0149190110826939
IfcherZarghamee_2011,14.0,14.0,0.1607673130391828,0.1580841915808419,1,0.0149190110826939
IfcherZarghamee_2011,15.0,15.0,0.0116396085618853,0.0087991200879912,1,0.0149190110826939
IfcherZarghamee_2011,16.0,16.0,0.3792931426592367,0.393960603939606,1,0.0149190110826939
IfcherZarghamee_2011,17.0,17.0,0.0989023428846638,0.1023897610238976,1,0.0149190110826939
IfcherZarghamee_2011,18.0,18.0,0.0121211695610602,0.0093990600939906,1,0.0149190110826939
IfcherZarghamee_2011,19.0,19.0,0.1209768054057942,0.1254874512548745,1,0.0155971479500891
IfcherZarghamee_2011,20.0,20.0,0.3270485790368523,0.332966703329667,1,0.0149190110826939
IfcherZarghamee_2011,21.0,21.0,0.1142475034771679,0.1172882711728827,1,0.0149190110826939
IfcherZarghamee_2011,22.0,22.0,0.3544577589622293,0.3634636536346365,1,0.0149190110826939
IfcherZarghamee_2011,23.0,23.0,0.0189979763555579,0.0178982101789821,1,0.0149190110826939
IfcherZarghamee_2011,24.0,24.0,0.2220905900431271,0.2252774722527747,1,0.0149190110826939
IfcherZarghamee_2011,25.0,25.0,0.3541314569020162,0.3544645535446455,1,0.0149190110826939
IfcherZarghamee_2011,26.0,26.0,0.2043000600114579,0.2118788121187881,1,0.0147058823529411
IfcherZarghamee_2011,27.0,27.0,0.3121601706330821,0.3167683231676832,1,0.0149190110826939
IfcherZarghamee_2011,28.0,28.0,0.0135016683534175,0.0107989201079892,1,0.0149190110826939
IfcherZarghamee_2011,29.0,29.0,0.0371704120875906,0.0398960103989601,1,0.0149190110826939
IfcherZarghamee_2011,30.0,30.0,0.0603756076592748,0.0594940505949405,1,0.0149190110826939
IfcherZarghamee_2011,31.0,31.0,0.0541850413856856,0.0557944205579442,1,0.0149719803327826
IfcherZarghamee_2011,32.0,32.0,0.0394504938099373,0.0618938106189381,1,0.0330299175513351
IfcherZarghamee_2011,33.0,33.0,0.0373320555817381,0.0474952504749525,1,0.0285771084959019
IfcherZarghamee_2011,34.0,34.0,0.018650688287849,0.0440955904409559,1,0.0494283584371133
IfcherZarghamee_2011,35.0,35.0,0.0306870899074745,0.0320967903209679,1,0.021703146441384
IfcherZarghamee_2011,36.0,36.0,0.0115259311870919,0.0296970302969703,1,0.0484819261898374
IfcherZarghamee_2011,37.0,37.0,0.0199422336829682,0.0298970102989701,1,0.0368613123440231
IfcherZarghamee_2011,38.0,38.0,0.0052452193273306,0.0267973202679732,1,0.070485936147274
KosfeldNeckermann_2011,1.0,1.0,0.0148948289753158,0.0182981701829817,1,0.0991044776119402
KosfeldNeckermann_2011,2.0,2.0,0.0025208194904012,0.0046995300469953,1,0.0920110706512607
KosfeldNeckermann_2011,3.0,3.0,0.0263023154481799,0.0315968403159684,1,0.0991044776119402
KosfeldNeckermann_2011,4.0,4.0,0.0074288993034833,0.0081991800819918,1,0.0920110706512607
KubeMarechalPuppe_2012,1.0,1.0,0.6370755764472146,0.6627337266273373,1,0.0343790662535255
KubeMarechalPuppe_2012,2.0,1.0,0.0008940685750517,0.0035996400359964,1,0.0505768735552547
KubeMarechalPuppe_2012,3.0,1.0,0.0022582232563673,0.005999400059994,1,0.0582811959037775
KubeMarechalPuppe_2012,4.0,1.0,0.0313633167585373,0.0468953104689531,1,0.0358026092940403
KubeMarechalPuppe_2012,5.0,1.0,0.0081745703115126,0.0164983501649835,1,0.0400309228990395
KubeMarechalPuppe_2012,6.0,2.0,0.9131667586344412,0.9178082191780822,1,0.0216022584889714
KubeMarechalPuppe_2012,7.0,2.0,0.0002281676533389,0.0011998800119988,1,0.0480815038442369
KubeMarechalPuppe_2012,8.0,2.0,0.0032459293825098,0.0085991400859914,1,0.0510765278558781
KubeMarechalPuppe_2012,9.0,2.0,0.0145343513170486,0.0216978302169783,1,0.0308691631935059
KubeMarechalPuppe_2012,10.0,2.0,0.0259406742632249,0.0376962303769623,1,0.037900829136916
KubeMarechalPuppe_2012,11.0,2.0,0.3210294354322762,0.3211678832116788,1,0.0149190110826943
KubeMarechalPuppe_2012,12.0,2.0,0.2033453232530551,0.2055794420557944,1,0.0466666666666676
KubeMarechalPuppe_2012,13.0,2.0,0.8534713318767293,0.8512148785121488,1,0.0466666666666677
KubeMarechalPuppe_2012,14.0,2.0,0.7028799291178722,0.7005299470052995,1,0.0279106858054233
KubeMarechalPuppe_2012,15.0,2.0,0.1094960386338575,0.1148885111488851,1,0.0366876310272545
KubeMarechalPuppe_2012,16.0,3.0,0.1428979737341597,0.1756824317568243,1,0.0343790662535255
KubeMarechalPuppe_2012,17.0,3.0,0.0025030360868952,0.0063993600639936,1,0.0505768735552547
KubeMarechalPuppe_2012,18.0,3.0,0.0002289170363945,0.0016998300169983,1,0.0582811959037775
KubeMarechalPuppe_2012,19.0,3.0,0.0033198674008852,0.0081991800819918,1,0.0358026092940403
KubeMarechalPuppe_2012,20.0,3.0,0.0001467611514465,0.0006999300069993,1,0.0400309228990395
KubeMarechalPuppe_2012,21.0,4.0,0.3581060632777737,0.3925607439256074,1,0.0216022584889714
KubeMarechalPuppe_2012,22.0,4.0,0.000519617695199,0.0025997400259974,1,0.0480815038442369
KubeMarechalPuppe_2012,23.0,4.0,0.0001817015734691,0.0010998900109989,1,0.0510765278558781
KubeMarechalPuppe_2012,24.0,4.0,0.0048600747001733,0.0094990500949905,1,0.0308691631935059
KubeMarechalPuppe_2012,25.0,4.0,0.0017524475113906,0.0048995100489951,1,0.037900829136916
KubeMarechalPuppe_2012,26.0,4.0,0.1252588126641366,0.1275872412758724,1,0.0149190110826943
KubeMarechalPuppe_2012,27.0,4.0,0.1213037096496489,0.137986201379862,1,0.0466666666666676
KubeMarechalPuppe_2012,28.0,4.0,0.7821875482535667,0.78992100789921,1,0.0466666666666677
KubeMarechalPuppe_2012,29.0,4.0,0.4360945877905881,0.4628537146285371,1,0.0279106858054233
KubeMarechalPuppe_2012,30.0,4.0,0.0632940180117831,0.0684931506849315,1,0.0366876310272545
LandryLangeListPriceRupp_2010,1.0,1.0,0.5041114536187172,0.5046495350464953,1,0.0046874986052016
LandryLangeListPriceRupp_2010,2.0,1.0,0.0053723567489992,0.0061993800619938,1,0.0057609638463185
LandryLangeListPriceRupp_2010,3.0,2.0,0.9294288087791248,0.9263073692630736,1,0.0050392880833208
LandryLangeListPriceRupp_2010,4.0,2.0,0.0023078708103212,0.0018998100189981,1,0.0061473302045761
LandryLangeListPriceRupp_2010,5.0,2.0,0.0457264644495779,0.0601939806019398,1,0.0156367410728658
LandryLangeListPriceRupp_2010,6.0,2.0,0.1681633192758272,0.1942805719428057,1,0.0147587580480726
LandryLangeListPriceRupp_2010,7.0,3.0,0.4694732190020195,0.4682531746825317,1,0.0049404488072406
LandryLangeListPriceRupp_2010,8.0,3.0,0.0051996887692724,0.0060993900609939,1,0.0056177110374155
LandryLangeListPriceRupp_2010,9.0,4.0,0.0010977882514301,0.0008999100089991,1,0.0046874986052016
LandryLangeListPriceRupp_2010,10.0,4.0,0.0004190345177102,0.0003999600039996,1,0.0057609638463185
LandryLangeListPriceRupp_2010,11.0,5.0,0.0013118412661272,0.0010998900109989,1,0.0050392880833208
LandryLangeListPriceRupp_2010,12.0,5.0,0.0001928748698412,0.0001999800019998,1,0.0061473302045761
LandryLangeListPriceRupp_2010,13.0,5.0,0.5818581663649575,0.6184381561843816,1,0.0156367410728658
LandryLangeListPriceRupp_2010,14.0,5.0,0.2271389767224892,0.270972902709729,1,0.0147587580480726
LandryLangeListPriceRupp_2010,15.0,6.0,0.0016169444135884,0.0014998500149985,1,0.0049404488072406
LandryLangeListPriceRupp_2010,16.0,6.0,0.0003852719714292,0.0004999500049995,1,0.0056177110374155
LarkinLeider_2012,1.0,1.0,0.8851241928277701,0.8872112788721128,1,0.0172423743447319
LarkinLeider_2012,2.0,1.0,0.970024401212676,0.96990300969903,1,0.008129278750832
LarkinLeider_2012,3.0,2.0,0.8344788871589368,0.8369163083691631,1,0.0162999557758063
LarkinLeider_2012,4.0,2.0,0.8245263023617009,0.8275172482751725,1,0.0082287087654008
LarkinLeider_2012,5.0,3.0,0.7084318540568575,0.7127287271272873,1,0.0173165419252296
LarkinLeider_2012,6.0,3.0,0.9638655991213436,0.9655034496550344,1,0.0082737133068929
LarkinLeider_2012,7.0,4.0,0.5477159902012116,0.5545445455454454,1,0.0187521703987981
LarkinLeider_2012,8.0,4.0,0.9617394361805288,0.9635036496350364,1,0.0082384787210319
LarkinLeider_2012,9.0,5.0,0.7250450932918765,0.7306269373062694,1,0.0173786881537862
LarkinLeider_2012,10.0,5.0,0.9510772181799958,0.9508049195080492,1,0.0093765914302221
LarkinLeider_2012,11.0,6.0,0.8239056519651144,0.833016698330167,1,0.0258266488373798
LarkinLeider_2012,12.0,6.0,0.826753603837903,0.8276172382761724,1,0.0181434327138167
LarkinLeider_2012,13.0,7.0,0.7210703495935933,0.7358264173582642,1,0.0274853193775706
LarkinLeider_2012,14.0,7.0,0.8844845593552225,0.8825117488251175,1,0.0214783551886763
LarkinLeider_2012,15.0,8.0,0.373656074373927,0.3771622837716228,1,0.0117235088262045
LarkinLeider_2012,16.0,8.0,0.2114135772396971,0.3336666333366663,1,0.1078043186856531
LarkinLeider_2012,17.0,9.0,0.5365862582447014,0.5387461253874612,1,0.0117235088262045
LarkinLeider_2012,18.0,9.0,0.1945345985704602,0.1586841315868413,1,0.1078043186856531
LarkinLeider_2012,19.0,10.0,0.9700577324198808,0.9713028697130288,1,0.0117235088262045
LarkinLeider_2012,20.0,10.0,0.7385817868164815,0.7288271172882712,1,0.1078043186856531
LarkinLeider_2012,21.0,11.0,0.5109323447141264,0.4890510948905109,1,0.0117235088262045
LarkinLeider_2012,22.0,11.0,0.2193322301014428,0.234976502349765,1,0.1078043186856531
LarkinLeider_2012,23.0,12.0,0.6556079768850416,0.6573342665733427,1,0.0117235088262045
LarkinLeider_2012,24.0,12.0,0.9722851069099432,0.9694030596940306,1,0.1078043186856531
LarkinLeider_2012,25.0,13.0,0.3644863676508865,0.3795620437956204,1,0.0184304835090923
LarkinLeider_2012,26.0,13.0,0.3607691422724397,0.2838716128387161,1,0.1972756834091889
LarkinLeider_2012,27.0,14.0,0.3194991004976771,0.4424557544245575,1,0.0184304835090923
LarkinLeider_2012,28.0,14.0,0.2723166215226133,0.3533646635336466,1,0.197275683409189
LarkinLeider_2012,29.0,15.0,0.6717686743538533,0.7753224677532247,1,0.0184304835090923
LarkinLeider_2012,30.0,15.0,0.7478611914541025,0.8002199780021998,1,0.197275683409189
LarkinLeider_2012,31.0,16.0,0.2613829107250527,0.3153684631536846,1,0.0184304835090923
LarkinLeider_2012,32.0,16.0,0.8240279880808851,0.8265173482651735,1,0.197275683409189
LarkinLeider_2012,33.0,17.0,0.3831186653569184,0.5351464853514648,1,0.0184304835090923
LarkinLeider_2012,34.0,17.0,0.9390674141524924,0.9794020597940206,1,0.1972756834091889
LarkinLeider_2012,35.0,18.0,0.6648611239660344,0.7026297370262974,1,0.0795047750988029
LarkinLeider_2012,36.0,18.0,0.189280152116016,0.2873712628737126,1,0.2518500402342754
LarkinLeider_2012,37.0,19.0,0.3493303595005397,0.5881411858814118,1,0.0134228227490317
LarkinLeider_2012,38.0,19.0,0.7092964019932795,0.7051294870512949,1,0.0466327426995879
LarkinLeider_2012,39.0,20.0,0.3217746314468723,0.4608539146085391,1,0.0228768046074699
LarkinLeider_2012,40.0,20.0,0.7868436233083312,0.8583141685831417,1,0.068309625490634
LarkinLeider_2012,41.0,21.0,0.2458563281471361,0.3967603239676032,1,0.0145619340374828
LarkinLeider_2012,42.0,21.0,0.4557265643814802,0.4492550744925507,1,0.158705903618883
LarkinLeider_2012,43.0,22.0,0.2951590670826385,0.3878612138786121,1,0.0122128119023468
LarkinLeider_2012,44.0,22.0,0.0180753357906376,0.1247875212478752,1,0.1376720531206859
LarkinLeider_2012,45.0,23.0,0.090378463806851,0.0970902909709029,1,0.0234872041483425
LarkinLeider_2012,46.0,23.0,0.8916326008485226,0.8947105289471053,1,0.0277255827941085
LarkinLeider_2012,47.0,23.0,0.0346711751727498,0.0423957604239576,1,0.0242480395362521
LarkinLeider_2012,48.0,23.0,0.4287782120044216,0.4402559744025597,1,0.0281165127316025
Robinson_2012,1.0,1.0,0.328925595988712,0.3361663833616638,1,0.012211542380733
Robinson_2012,2.0,1.0,0.3971730329593648,0.3971602839716028,1,0.0121951244028609
Robinson_2012,3.0,2.0,0.0088789640134476,0.0064993500649935,1,0.012211542380733
Robinson_2012,4.0,2.0,0.6949835818342146,0.7054294570542946,1,0.0121951244028609
Robinson_2012,5.0,3.0,0.7826398354513752,0.78002199780022,1,0.012211542380733
Robinson_2012,6.0,3.0,0.8583708703354848,0.8559144085591441,1,0.0121951244028609
Robinson_2012,7.0,4.0,0.2379396401998937,0.2466753324667533,1,0.012211542380733
Robinson_2012,8.0,4.0,0.2014848881700934,0.2088791120887911,1,0.0121951244028609
Robinson_2012,9.0,5.0,0.7101902904156723,0.7093290670932907,1,0.012211542380733
Robinson_2012,10.0,5.0,0.5311216300203976,0.5395460453954605,1,0.0121951244028609
Robinson_2012,11.0,6.0,0.3488827701070534,0.3565643435656434,1,0.012211542380733
Robinson_2012,12.0,6.0,0.4430127460688826,0.4507549245075492,1,0.0121951244028609
Robinson_2012,13.0,7.0,0.1325181631413624,0.1350864913508649,1,0.012211542380733
Robinson_2012,14.0,7.0,0.2482636415081549,0.2492750724927507,1,0.0121951244028609
Robinson_2012,15.0,8.0,0.2253736830203463,0.2296770322967703,1,0.0121951244028609
Robinson_2012,16.0,8.0,0.6379220501773302,0.6475352464753524,1,0.012211542380733
Robinson_2012,17.0,9.0,0.6363478498870897,0.6435356464353564,1,0.0121951244028609
Robinson_2012,18.0,9.0,0.5071649557177866,0.525947405259474,1,0.012211542380733
Robinson_2012,19.0,10.0,0.4062614782775692,0.4156584341565843,1,0.0121951244028609
Robinson_2012,20.0,10.0,0.4292802793680024,0.4418558144185581,1,0.012211542380733
Robinson_2012,21.0,11.0,0.0565965470932579,0.0408959104089591,1,0.0121951244028609
Robinson_2012,22.0,11.0,0.6723785281401704,0.7063293670632936,1,0.012211542380733
Robinson_2012,23.0,12.0,0.2297826836128564,0.2322767723227677,1,0.0121951244028609
Robinson_2012,24.0,12.0,0.3013013187455656,0.3077692230776922,1,0.012211542380733
Robinson_2012,25.0,13.0,0.4904001267561954,0.5134486551344866,1,0.0121951244028609
Robinson_2012,26.0,13.0,0.2298139843713826,0.2371762823717628,1,0.012211542380733
Robinson_2012,27.0,14.0,0.8765077653165556,0.9006099390060994,1,0.0121951244028609
Robinson_2012,28.0,14.0,0.5973949111299438,0.6471352864713529,1,0.012211542380733
Robinson_2012,29.0,15.0,0.2407582360952355,0.2442755724427557,1,0.012211542380733
Robinson_2012,30.0,15.0,0.0069942331347576,0.0045995400459954,1,0.0121951244028609
Robinson_2012,31.0,16.0,0.6558879877139332,0.667033296670333,1,0.012211542380733
Robinson_2012,32.0,16.0,0.3990637916002825,0.3974602539746025,1,0.0121951244028609
Robinson_2012,33.0,17.0,0.2793948398676974,0.3455654434556544,1,0.012211542380733
Robinson_2012,34.0,17.0,0.3009131542393275,0.3704629537046295,1,0.0121951244028609
Robinson_2012,35.0,18.0,0.703777204900008,0.7236276372362763,1,0.012211542380733
Robinson_2012,36.0,18.0,0.6435335669007654,0.6727327267273273,1,0.0121951244028609
Robinson_2012,37.0,19.0,0.901280587797758,0.9103089691030896,1,0.012211542380733
Robinson_2012,38.0,19.0,0.115364991098896,0.1174882511748825,1,0.0121951244028609
Robinson_2012,39.0,20.0,0.0483062473960527,0.0446955304469553,1,0.012211542380733
Robinson_2012,40.0,20.0,0.3256152758767456,0.3324667533246675,1,0.0121951244028609
Robinson_2012,41.0,21.0,0.0069942331347576,0.0045995400459954,1,0.0121951244028609
Robinson_2012,42.0,21.0,0.240758236095236,0.2442755724427557,1,0.012211542380733
Robinson_2012,43.0,22.0,0.7907450379228056,0.8275172482751725,1,0.0121951244028609
Robinson_2012,44.0,22.0,0.9492026965051304,0.9622037796220378,1,0.012211542380733
Robinson_2012,45.0,23.0,0.129111475413245,0.1104889511048895,1,0.0121951244028609
Robinson_2012,46.0,23.0,0.4056971365379621,0.4685531446855314,1,0.012211542380733
Robinson_2012,47.0,24.0,0.913455229080394,0.9257074292570744,1,0.0121951244028609
Robinson_2012,48.0,24.0,0.874932949468115,0.8931106889311069,1,0.012211542380733
Robinson_2012,49.0,25.0,0.3548320034396908,0.363963603639636,1,0.0121951244028609
Robinson_2012,50.0,25.0,0.1212698024037076,0.120987901209879,1,0.012211542380733
Robinson_2012,51.0,26.0,0.0155081327874106,0.0143985601439856,1,0.0121951244028609
Robinson_2012,52.0,26.0,0.4547338825057393,0.4803519648035196,1,0.012211542380733
Thornton_2008,1.0,1.0,2.2667877103059026e-37,9.999000099990002e-05,1,0.0410799415511475
Thornton_2008,2.0,2.0,7.47807200954816e-22,9.999000099990002e-05,1,0.038193099799259
Thornton_2008,3.0,2.0,1.6816901144104741e-12,9.999000099990002e-05,1,0.0585770641929258
Thornton_2008,4.0,3.0,2.1936380059167067e-11,9.999000099990002e-05,1,0.0528057900660291
Thornton_2008,5.0,3.0,4.958722961987977e-12,9.999000099990002e-05,1,0.0606201867478574
Thornton_2008,6.0,3.0,1.0570254495136953e-07,9.999000099990002e-05,1,0.0544659209047173
Thornton_2008,7.0,4.0,1.2769090024025722e-11,9.999000099990002e-05,1,0.0523657784407239
Thornton_2008,8.0,4.0,3.8338069806310426e-12,9.999000099990002e-05,1,0.0605536505182115
Thornton_2008,9.0,4.0,7.357632758752089e-08,9.999000099990002e-05,1,0.0544912663449928
Thornton_2008,10.0,5.0,1.7713731603833648e-11,9.999000099990002e-05,1,0.0519232284658288
Thornton_2008,11.0,5.0,6.172254667524735e-12,9.999000099990002e-05,1,0.0601636055776743
Thornton_2008,12.0,5.0,1.2083403129650938e-07,9.999000099990002e-05,1,0.0541533869681152
Thornton_2008,13.0,6.0,1.2261368086648571e-76,9.999000099990002e-05,1,0.0410799415511475
Thornton_2008,14.0,7.0,3.0908015858724697e-22,9.999000099990002e-05,1,0.038193099799259
Thornton_2008,15.0,7.0,3.835904069539583e-13,9.999000099990002e-05,1,0.0585770641929258
Thornton_2008,16.0,8.0,2.2286537663974785e-08,9.999000099990002e-05,1,0.0528057900660291
Thornton_2008,17.0,8.0,1.6981710170682034e-13,9.999000099990002e-05,1,0.0606201867478574
Thornton_2008,18.0,8.0,8.168558063667288e-07,9.999000099990002e-05,1,0.0544659209047173
Thornton_2008,19.0,9.0,9.366858256585751e-09,9.999000099990002e-05,1,0.0523657784407239
Thornton_2008,20.0,9.0,2.8493936563155583e-13,9.999000099990002e-05,1,0.0605536505182115
Thornton_2008,21.0,9.0,1.2102474826198116e-06,9.999000099990002e-05,1,0.0544912663449928
Thornton_2008,22.0,10.0,1.6751675128697996e-08,9.999000099990002e-05,1,0.0519232284658288
Thornton_2008,23.0,10.0,4.1964823479984153e-13,9.999000099990002e-05,1,0.0601636055776743
Thornton_2008,24.0,10.0,1.4495167149361289e-06,9.999000099990002e-05,1,0.0541533869681152
Thornton_2008,25.0,11.0,4.422395116818198e-12,9.999000099990002e-05,1,0.0528603916737513
Thornton_2008,26.0,11.0,6.01306278459384e-10,9.999000099990002e-05,1,0.0602801658690989
Thornton_2008,27.0,11.0,1.238624201468576e-05,9.999000099990002e-05,1,0.054737594363179
Thornton_2008,28.0,12.0,0.0302004565654981,0.0360963903609639,1,0.0560741366156917
Thornton_2008,29.0,12.0,3.780289330942428e-06,9.999000099990002e-05,1,0.0591231512079349
Thornton_2008,30.0,12.0,0.0003381607324139,0.0005999400059994,1,0.0530130746277753
Thornton_2008,31.0,12.0,0.1786576053224174,0.1776822317768223,1,0.0754922170246583
Thornton_2008,32.0,13.0,1.2812018408918666e-08,9.999000099990002e-05,1,0.1276257599265503
Thornton_2008,33.0,13.0,3.847468715329411e-05,9.999000099990002e-05,1,0.1222533344257802
Thornton_2008,34.0,13.0,0.0029919207624128,0.0036996300369963,1,0.1171857734329913
Thornton_2008,35.0,13.0,0.0255208061873113,0.0303969603039696,1,0.1590798997141108
Thornton_2008,36.0,14.0,8.614568188743636e-06,0.0001999800019998,1,0.0514392701718382
Thornton_2008,37.0,14.0,6.587585812538165e-12,9.999000099990002e-05,1,0.060130613156747
Thornton_2008,38.0,14.0,1.2517587395274837e-07,9.999000099990002e-05,1,0.054123329409959
Thornton_2008,39.0,14.0,0.4044990775769753,0.3797620237976202,1,0.038830928260571
Thornton_2008,40.0,15.0,1.4103908094531292e-11,9.999000099990002e-05,1,0.0525289517512155
Thornton_2008,41.0,15.0,9.829518499758379e-12,9.999000099990002e-05,1,0.0606494701461943
Thornton_2008,42.0,15.0,1.6932647296539694e-07,9.999000099990002e-05,1,0.0545393110711109
Thornton_2008,43.0,16.0,1.8440561472413207e-11,9.999000099990002e-05,1,0.0503513793330135
Thornton_2008,44.0,16.0,6.64002266052514e-12,9.999000099990002e-05,1,0.0600791736919122
Thornton_2008,45.0,16.0,1.2852954309870534e-07,9.999000099990002e-05,1,0.0540952170746789
Thornton_2008,46.0,16.0,0.4253531489851596,0.4168583141685831,1,0.0837645216828405
Thornton_2008,47.0,17.0,0.064209130020024,0.0672932706729327,1,0.1133748984583181
Thornton_2008,48.0,17.0,0.001017952230394,0.0020997900209979,1,0.1166009589330938
Thornton_2008,49.0,17.0,0.0118791731923678,0.0156984301569843,1,0.1074568753174518
Thornton_2008,50.0,17.0,0.6547753834057489,0.6664333566643336,1,0.1165049099559263
Thornton_2008,51.0,17.0,0.6592230985044789,0.6648335166483351,1,0.11789061847216
Thornton_2008,52.0,17.0,0.5575646443166519,0.5665433456654334,1,0.0960326062651788
Thornton_2008,53.0,17.0,0.7168160740884346,0.7752224777522247,1,0.2428742452688279
Thornton_2008,54.0,17.0,0.2677438713714035,0.3982601739826017,1,0.1519439139718544
Thornton_2008,55.0,17.0,0.2757038930803358,0.4144585541445855,1,0.1309320674817332
Thornton_2008,56.0,17.0,0.778452032729166,0.797920207979202,1,0.1679016432770699
Thornton_2008,57.0,17.0,0.0516817915051726,0.1241875812418758,1,0.2544264452567663
Thornton_2008,58.0,17.0,0.0462953143416109,0.1260873912608739,1,0.2761277892970843
Thornton_2008,59.0,18.0,0.8393421643892875,0.9284071592840716,1,0.1133748984583181
Thornton_2008,60.0,18.0,0.4152372010891703,0.3195680431956804,1,0.1166009589330938
Thornton_2008,61.0,18.0,0.6030362177389771,0.533046695330467,1,0.1074568753174518
Thornton_2008,62.0,18.0,0.8291970584601525,0.8467153284671532,1,0.1165049099559263
Thornton_2008,63.0,18.0,0.8107187866496002,0.7579242075792421,1,0.11789061847216
Thornton_2008,64.0,18.0,0.9496823138948738,0.931006899310069,1,0.0960326062651788
Thornton_2008,65.0,18.0,0.639978614826731,0.7048295170482952,1,0.2428742452688279
Thornton_2008,66.0,18.0,0.1943769727711662,0.3286671332866713,1,0.1519439139718544
Thornton_2008,67.0,18.0,0.1850471603157391,0.327967203279672,1,0.1309320674817332
Thornton_2008,68.0,18.0,0.441909914761843,0.5067493250674933,1,0.1679016432770699
Thornton_2008,69.0,18.0,0.0045506527966478,0.0442955704429557,1,0.2544264452567663
Thornton_2008,70.0,18.0,0.0080258986739102,0.0600939906009399,1,0.2761277892970843
